dataset,gate_value,ari,binary_ari,cluster_purity,tactic_coherence,attack_f1,nmi,ami,alt_label_col,alt_ari,alt_ami,homogeneity,completeness,v_measure,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
OpTC,0.55,0.04723621318708239,0.9986444606312034,0.9998999899989999,,0.0,0.14885403700438837,0.14797315757516108,,,,0.9948189360615275,0.0804455210307856,0.14885403700438835,24,0,0,0.0,0.9937993884086609,1.0,,gaec,False,8.977298300000257,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,6477,0.6477647764776477,6477
OpTC,0.6,0.04723621318708239,0.9986444606312034,0.9998999899989999,,0.0,0.14885403700438837,0.14797315757516108,,,,0.9948189360615275,0.0804455210307856,0.14885403700438835,24,0,0,0.0,0.9937993884086609,1.0,,gaec,False,9.181472700000086,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,6477,0.6477647764776477,6477
OpTC,0.65,0.04723621318708239,0.9986444606312034,0.9998999899989999,,0.0,0.14885403700438837,0.14797315757516108,,,,0.9948189360615275,0.0804455210307856,0.14885403700438835,24,0,0,0.0,0.9937993884086609,1.0,,gaec,False,8.94419569999991,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,6477,0.6477647764776477,6477
OpTC,0.7,0.04723621318708239,0.9986444606312034,0.9998999899989999,,0.0,0.14885403700438837,0.14797315757516108,,,,0.9948189360615275,0.0804455210307856,0.14885403700438835,24,0,0,0.0,0.9937993884086609,1.0,,gaec,False,9.016020099999878,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,6477,0.6477647764776477,6477
OpTC,0.75,0.04723621318708239,0.9986444606312034,0.9998999899989999,,0.0,0.14885403700438837,0.14797315757516108,,,,0.9948189360615275,0.0804455210307856,0.14885403700438835,24,0,0,0.0,0.9937993884086609,1.0,,gaec,False,9.12729599999966,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,6477,0.6477647764776477,6477
OpTC,0.8,0.04723621318708239,0.9986444606312034,0.9998999899989999,,0.0,0.14885403700438837,0.14797315757516108,,,,0.9948189360615275,0.0804455210307856,0.14885403700438835,24,0,0,0.0,0.9937993884086609,1.0,,gaec,False,8.97173440000006,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,6477,0.6477647764776477,6477
OpTC,0.9,0.04723621318708239,0.9986444606312034,0.9998999899989999,,0.0,0.14885403700438837,0.14797315757516108,,,,0.9948189360615275,0.0804455210307856,0.14885403700438835,24,0,0,0.0,0.9937993884086609,1.0,,gaec,False,8.880285700000059,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,6477,0.6477647764776477,6477
NSL-KDD,0.4,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168335,1.0,,gaec,False,2.956224600000496,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
NSL-KDD,0.5,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168335,1.0,,gaec,False,3.0103508000001966,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
NSL-KDD,0.55,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168335,1.0,,gaec,False,2.9623378000005687,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
NSL-KDD,0.6,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168335,1.0,,gaec,False,2.9763300000004165,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
NSL-KDD,0.65,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168335,1.0,,gaec,False,2.866690599999856,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
NSL-KDD,0.7,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168335,1.0,,gaec,False,2.906821100000343,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
NSL-KDD,0.75,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168335,1.0,,gaec,False,2.8493852000001425,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
NSL-KDD,0.8,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168335,1.0,,gaec,False,2.879139299999224,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
NSL-KDD,0.9,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168335,1.0,,gaec,False,2.887886399999843,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
SQTK_SIEM_kcluster,0.4,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.7934734999998909,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
SQTK_SIEM_kcluster,0.5,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.7380379999995057,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
SQTK_SIEM_kcluster,0.55,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.7439125000000786,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
SQTK_SIEM_kcluster,0.6,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.7526983999996446,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
SQTK_SIEM_kcluster,0.65,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.7557956000000559,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
SQTK_SIEM_kcluster,0.7,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.7567848999997295,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
SQTK_SIEM_kcluster,0.75,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.7458747999999105,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
SQTK_SIEM_kcluster,0.8,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.7490982999997868,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
SQTK_SIEM_kcluster,0.9,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.7273107999999411,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
