dataset,gate_value,ari,binary_ari,nmi,ami,alt_label_col,alt_ari,alt_ami,homogeneity,completeness,v_measure,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
TON_IoT,0.6,0.8452811428256679,,0.8658771547494726,0.8656157341306686,,,,0.8467085300231776,0.8859337999121132,0.8658771547494726,10,10,0,0.0,0.987706184387207,0.9999954700469971,,gaec,False,33.10828209997271,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
TON_IoT,0.65,0.8452811428256679,,0.8658771547494726,0.8656157341306686,,,,0.8467085300231776,0.8859337999121132,0.8658771547494726,10,10,0,0.0,0.987706184387207,0.9999954700469971,,gaec,False,32.49424150001141,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
TON_IoT,0.7,0.8452811428256679,,0.8658771547494726,0.8656157341306686,,,,0.8467085300231776,0.8859337999121132,0.8658771547494726,10,10,0,0.0,0.987706184387207,0.9999954700469971,,gaec,False,32.59750429997803,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
TON_IoT,0.75,0.8452811428256679,,0.8658771547494726,0.8656157341306686,,,,0.8467085300231776,0.8859337999121132,0.8658771547494726,10,10,0,0.0,0.987706184387207,0.9999954700469971,,gaec,False,32.62112700002035,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
TON_IoT,0.8,0.8452811428256679,,0.8658771547494726,0.8656157341306686,,,,0.8467085300231776,0.8859337999121132,0.8658771547494726,10,10,0,0.0,0.987706184387207,0.9999954700469971,,gaec,False,32.79041679998045,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
TON_IoT,0.9,0.8452811428256679,,0.8658771547494726,0.8656157341306686,,,,0.8467085300231776,0.8859337999121132,0.8658771547494726,10,10,0,0.0,0.987706184387207,0.9999954700469971,,gaec,False,32.63104390000808,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.4,0.5954906827093839,,0.5592084001272747,0.5579262976347551,,,,0.47499166730886233,0.6797245854469385,0.5592084001272747,4,4,0,0.0,0.9908137321472168,0.9999998807907104,,gaec,False,2.7690464000042994,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.5,0.5954906827093839,,0.5592084001272747,0.5579262976347551,,,,0.47499166730886233,0.6797245854469385,0.5592084001272747,4,4,0,0.0,0.9908137321472168,0.9999998807907104,,gaec,False,2.8055482000054326,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.55,0.5954906827093839,,0.5592084001272747,0.5579262976347551,,,,0.47499166730886233,0.6797245854469385,0.5592084001272747,4,4,0,0.0,0.9908137321472168,0.9999998807907104,,gaec,False,2.8544298999768216,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.6,0.5954906827093839,,0.5592084001272747,0.5579262976347551,,,,0.47499166730886233,0.6797245854469385,0.5592084001272747,4,4,0,0.0,0.9908137321472168,0.9999998807907104,,gaec,False,2.852557899983367,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.65,0.5954906827093839,,0.5592084001272747,0.5579262976347551,,,,0.47499166730886233,0.6797245854469385,0.5592084001272747,4,4,0,0.0,0.9908137321472168,0.9999998807907104,,gaec,False,2.8163393000140786,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.7,0.5954906827093839,,0.5592084001272747,0.5579262976347551,,,,0.47499166730886233,0.6797245854469385,0.5592084001272747,4,4,0,0.0,0.9908137321472168,0.9999998807907104,,gaec,False,2.7978411999938544,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.75,0.5954906827093839,,0.5592084001272747,0.5579262976347551,,,,0.47499166730886233,0.6797245854469385,0.5592084001272747,4,4,0,0.0,0.9908137321472168,0.9999998807907104,,gaec,False,2.8042311999888625,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.8,0.5954906827093839,,0.5592084001272747,0.5579262976347551,,,,0.47499166730886233,0.6797245854469385,0.5592084001272747,4,4,0,0.0,0.9908137321472168,0.9999998807907104,,gaec,False,2.8076949000242166,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.9,0.5954906827093839,,0.5592084001272747,0.5579262976347551,,,,0.47499166730886233,0.6797245854469385,0.5592084001272747,4,4,0,0.0,0.9908137321472168,0.9999998807907104,,gaec,False,2.711688299983507,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.4,0.05323371947156992,,0.07792543756750209,0.06623253116207717,,,,0.05065781463675128,0.16876870533598765,0.07792543756750209,2,0,0,0.0,0.9381910562515259,0.9246044754981995,,gaec,False,0.8311755000031553,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.5,0.05323371947156992,,0.07792543756750209,0.06623253116207717,,,,0.05065781463675128,0.16876870533598765,0.07792543756750209,2,0,0,0.0,0.9381910562515259,0.9246044754981995,,gaec,False,0.790803700016113,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.55,0.05323371947156992,,0.07792543756750209,0.06623253116207717,,,,0.05065781463675128,0.16876870533598765,0.07792543756750209,2,0,0,0.0,0.9381910562515259,0.9246044754981995,,gaec,False,0.8274234999844339,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.6,0.05323371947156992,,0.07792543756750209,0.06623253116207717,,,,0.05065781463675128,0.16876870533598765,0.07792543756750209,2,0,0,0.0,0.9381910562515259,0.9246044754981995,,gaec,False,0.7893704999878537,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.65,0.05323371947156992,,0.07792543756750209,0.06623253116207717,,,,0.05065781463675128,0.16876870533598765,0.07792543756750209,2,0,0,0.0,0.9381910562515259,0.9246044754981995,,gaec,False,0.808127099997364,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.7,0.05323371947156992,,0.07792543756750209,0.06623253116207717,,,,0.05065781463675128,0.16876870533598765,0.07792543756750209,2,0,0,0.0,0.9381910562515259,0.9246044754981995,,gaec,False,0.8062301000172738,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.75,0.05323371947156992,,0.07792543756750209,0.06623253116207717,,,,0.05065781463675128,0.16876870533598765,0.07792543756750209,2,0,0,0.0,0.9381910562515259,0.9246044754981995,,gaec,False,0.8337939000048209,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.8,0.05323371947156992,,0.07792543756750209,0.06623253116207717,,,,0.05065781463675128,0.16876870533598765,0.07792543756750209,2,0,0,0.0,0.9381910562515259,0.9246044754981995,,gaec,False,0.7979071000008844,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.9,0.05323371947156992,,0.07792543756750209,0.06623253116207717,,,,0.05065781463675128,0.16876870533598765,0.07792543756750209,2,0,0,0.0,0.9381910562515259,0.9246044754981995,,gaec,False,0.8496257000078913,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
