dataset,gate_value,ari,nmi,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,bridge_edge_records,bridge_edge_pct,unique_bridge_flows,avg_confidence,p25_confidence,threshold_used,skip_gate_sweep,latency_s,git_hash
NSL-KDD,0.75,0.21560903400206963,0.26550923334283505,5,5,0,0.0,0,0.0,0,0.36588847637176514,0.3088315725326538,0.0,False,14.705518399998255,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.8,0.21560903400206963,0.26550923334283505,5,5,0,0.0,0,0.0,0,0.36588847637176514,0.3088315725326538,0.0,False,14.704339899999468,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.9,0.21560903400206963,0.26550923334283505,5,5,0,0.0,0,0.0,0,0.36588847637176514,0.3088315725326538,0.0,False,14.685274800001935,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.4,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999995827674866,0.9999995231628418,0.0,False,17.184287200001563,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.5,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999995827674866,0.9999995231628418,0.0,False,17.05285449999792,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.55,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999995827674866,0.9999995231628418,0.0,False,17.170421799997712,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.6,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999995827674866,0.9999995231628418,0.0,False,17.06181799999831,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.65,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999995827674866,0.9999995231628418,0.0,False,17.071461600000475,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.7,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999995827674866,0.9999995231628418,0.0,False,17.163509599999088,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.75,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999995827674866,0.9999995231628418,0.0,False,17.328848900000594,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.8,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999995827674866,0.9999995231628418,0.0,False,17.124250100001518,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.9,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999995827674866,0.9999995231628418,0.0,False,17.132138699998904,a6cee90f2068e95838fd710d6cd82300ddff1215
